id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,1.7739439917e-09,7.20210668881e-10,3.39388321891e-07,1.84953599103e-08,8.94926133199e-10,3.11819264853e-10,7.28607983547e-06,8.44797842792e-10,4.31514858568e-11,9.2543981367e-09,4.56292642559e-10,1.81668929145e-05,1.26368540632e-10,1.43859153923e-06,4.77600430315e-08,1.17063664318e-10,3.0567401943e-09,8.0091098198e-08,0.00912839639932,1.78967673037e-06,3.00108595752e-08,2.58116337193e-08,2.13037072427e-08,8.69738414622e-09,0.020747968927,1.16988289278e-07,1.29650845615e-10,4.73092320874e-09,7.46500916193e-07,5.9010405451e-09,0.000590169162024,3.13676515318e-12,3.01201934488e-13,2.76462923735e-12,5.92282674461e-07,4.84085771468e-10,3.16851327398e-07,6.77029404761e-11,3.4993064002e-09,2.33764353652e-07,2.43720978688e-06,5.55006839098e-11,3.84330553493e-11,0.958045601845,1.43406966857e-10,2.98678359822e-10,6.39620561377e-12,5.86548026149e-07,3.68913731563e-07,2.67781470029e-05,6.76020972534e-09,6.1018961795e-15,3.49830916093e-05,1.358238233e-08,1.17116816245e-10,6.035974498e-11,1.02467229146e-10,3.86654392059e-07,4.83187818645e-08,1.94184206492e-08,1.30476400955e-05,5.5369415719e-09,9.41420594813e-08,6.87695717261e-07,2.45069833567e-13,2.99842789486e-10,9.79852288197e-09,1.68014935298e-06,3.28740725308e-07,0.000163170727319,1.04459240902e-06,8.8879305622e-06,4.14466447274e-11,0.00102807255462,5.16151845657e-13,1.04304911062e-12,8.62871388563e-07,1.19282765354e-06,1.4318386754e-11,7.6035365737e-07,7.61893943491e-07,2.23789606935e-06,8.77523476106e-09,6.99450534384e-13,7.29967843983e-13,1.5345860902e-06,6.11823707004e-05,2.54393313526e-07,3.34345181749e-13,1.36706466947e-06,4.0290597525e-09,8.55769542341e-07,8.49372270295e-07,2.53134380124e-09,2.2338593475e-10,4.77950334243e-06,0.0100970277563,2.43360034347e-08,1.48872217665e-07
36,1.17960693441e-16,1.02052415997e-12,5.03575593552e-37,2.5247400827e-29,8.29543326256e-15,1.87321658158e-14,2.90550931332e-25,3.04947160544e-16,8.84544066021e-16,4.2886085308e-12,7.22116073534e-12,1.34874600951e-18,2.65230765029e-17,1.01710740524e-13,4.32159950187e-13,7.26602962547e-21,3.39127157075e-14,1.88033879333e-23,1.24308505519e-14,1.48798456839e-26,1.98887364911e-11,2.99764773918e-18,4.71436958964e-22,2.29258690238e-19,1.19335087512e-26,3.24922971618e-24,1.48601321508e-15,8.2710841021e-27,2.78730484975e-16,1.56880099267e-22,7.91963533222e-30,3.16067250651e-23,2.02191498946e-24,4.81344718718e-21,6.84328142263e-33,1.41383266206e-10,3.22991346847e-32,5.35385605973e-28,1.98515387406e-24,9.22796167316e-30,4.78439000805e-38,5.39533889853e-18,1.12099067341e-24,1.61059512348e-27,9.71338321599e-21,2.79833905623e-33,4.37718790636e-06,2.93158666854e-23,4.82944711782e-14,1.85459598525e-13,2.40593131332e-26,3.14745284413e-06,1.64578177112e-24,6.45808493488e-12,3.01948570314e-12,3.43919919365e-15,5.44619979337e-06,1.05463975623e-34,3.69149704492e-37,6.0573307068e-26,6.11558796139e-25,6.92286334533e-26,2.33583960712e-22,4.19167161601e-22,8.66012328515e-08,3.25584211714e-17,5.46871953419e-23,1.7782557689e-35,1.38288654513e-18,1.18027604487e-26,4.27495708682e-18,1.83487174493e-20,3.18826298104e-20,2.53875875728e-25,0.999986290932,9.04802829882e-11,6.73617229579e-29,1.4250388006e-17,6.91097383765e-08,1.24878429078e-28,6.35848863254e-14,1.28374750638e-31,7.0596865472e-30,1.24348049219e-11,5.11699258363e-21,1.07330157574e-26,1.96047354424e-28,1.24025949778e-33,5.65315531276e-07,1.02816627722e-29,7.19956187377e-29,1.09380890254e-15,1.01868905438e-18,1.6083839718e-13,1.39870024247e-28,6.22629115415e-26,3.63327487753e-33,4.08093567029e-18,2.99682639019e-17
39,3.91748855577e-09,1.86798659874e-10,9.55106473918e-15,4.30532042309e-12,3.43783934653e-09,3.66196495349e-08,4.54917202592e-16,6.5818843431e-11,5.40197990506e-11,1.87116224737e-08,3.03188130601e-07,1.8144538606e-12,3.53460732905e-10,8.86588111954e-12,1.17534515107e-11,4.53721583823e-15,7.40651318054e-10,3.47656555237e-13,1.88072512208e-13,1.67820816719e-15,1.36718457736e-11,3.95558363842e-10,9.22093301271e-17,1.14167085074e-13,1.43276681819e-15,7.02611754517e-15,4.468872703e-07,9.16244524696e-10,1.24697974169e-10,6.39803319154e-16,1.68203186416e-18,1.60252355386e-07,4.49513759548e-11,4.75634765948e-12,4.18281640607e-14,3.68798360739e-08,9.13436806662e-14,4.06850361777e-13,3.24070748015e-09,1.56694522266e-13,3.17323915807e-18,3.87160497439e-07,7.58841167681e-08,1.55319637445e-15,5.54845520639e-08,1.21241807826e-12,2.17155429709e-05,2.09182020663e-12,1.91610549649e-08,1.55919013811e-10,1.24637242749e-08,9.7174097391e-07,1.84903606315e-10,1.45448018074e-08,3.27998534999e-08,1.02197200355e-11,3.62220227146e-08,2.98700544021e-17,8.70896237071e-14,6.66282376494e-11,8.89810794491e-11,5.5080200817e-11,1.49312623355e-13,5.33709014483e-11,2.94982714877e-06,1.76379821859e-09,1.16539033979e-09,1.63792431915e-17,6.71970354915e-08,2.70078768377e-11,4.82139420619e-14,6.02935323196e-12,1.36293676345e-09,1.65879097025e-13,1.05791377791e-06,0.999923467636,1.47342522298e-12,3.11380803954e-12,5.25912469129e-07,3.99892385915e-13,2.15626422967e-11,9.29909760305e-11,4.46675818078e-13,4.56012603536e-05,2.24585905428e-10,1.74677546733e-11,8.7772677852e-14,2.39284385085e-14,1.83037059287e-06,4.91781696407e-15,7.41069594579e-10,7.79233014919e-12,3.68907926429e-09,2.89892502364e-12,9.29912505505e-13,2.24755272987e-13,8.43515388831e-15,7.01055047347e-11,2.61357237935e-11
41,2.49273028885e-08,8.5406869077e-11,1.85186310731e-09,4.85129646677e-07,3.24850785161e-10,1.41533629261e-08,1.06400196813e-12,1.33119348877e-09,4.99075554217e-07,3.12355588443e-12,0.999764621258,6.90102532411e-12,3.65428974192e-07,1.33919958456e-10,3.26164073527e-09,7.91057283155e-15,1.0581522929e-06,2.60334598323e-08,1.61419745837e-06,3.34958144554e-10,8.50851922252e-09,7.04928027062e-08,6.99246772138e-14,1.73179392783e-14,3.46862214515e-13,1.67565419006e-12,4.02821065393e-09,8.56456150444e-09,4.00615512985e-11,2.24371675482e-14,6.70456658941e-12,1.3430092622e-05,2.93786559524e-08,4.29652786873e-14,4.57185816982e-11,1.5093487491e-06,7.31320305725e-17,1.36952733835e-15,2.85012928345e-15,8.00737080808e-13,1.44755863925e-14,1.24797256973e-08,1.22112053802e-08,7.39189820465e-11,8.02014801593e-06,2.82574467297e-11,1.44200976138e-05,4.88691856079e-12,2.06958505888e-10,2.82119049189e-06,2.370447727e-10,3.10125797114e-05,1.40380901348e-10,2.14524242814e-09,6.03394348375e-11,1.05216335644e-09,1.39494261475e-06,1.2365712236e-15,2.70450439821e-10,4.86309603698e-12,5.47173487075e-11,3.62868103621e-11,7.76473468855e-11,4.60272401789e-12,0.000105234263174,5.95371885126e-09,1.310623432e-08,6.14582555807e-17,2.49194981734e-05,8.91951679183e-10,1.43810907193e-13,1.20730086085e-13,1.847599157e-11,1.60563171647e-08,7.60380135034e-06,6.36305856005e-07,4.39378647872e-15,2.0473472917e-10,9.46337586072e-09,4.36778814072e-13,1.04873410303e-11,4.05939800885e-07,1.26374397058e-11,1.61957515843e-07,1.67630744841e-07,1.70958923016e-13,1.75763043009e-10,6.88358265245e-15,5.50786793951e-08,2.00398151406e-08,4.65431838848e-07,1.51553069827e-06,1.11136694159e-06,9.93343201117e-06,2.46381262059e-07,3.26082411073e-10,1.20821245464e-14,5.96263726038e-06,4.55483784023e-09
44,2.20872334311e-10,2.44087562662e-12,6.86773251116e-12,2.30544525692e-08,5.22018574201e-11,2.16874131501e-12,1.08459519144e-09,5.84020698469e-09,5.18494622237e-12,4.87299298135e-11,2.80551493148e-09,4.43970463948e-07,4.75042121195e-08,9.28061894001e-08,8.45460479404e-10,4.09498390058e-13,1.54376912729e-12,6.94293511572e-09,1.33146854653e-10,1.17233944774e-10,2.95705876452e-10,1.53623350152e-10,1.03433643872e-08,1.02793429324e-09,3.14725383532e-08,5.10029662948e-09,1.75820913384e-10,7.45698641724e-12,8.84312976268e-06,3.81574807307e-07,1.79472337436e-07,1.39541489474e-10,1.10494313699e-09,5.27899089775e-07,5.14829047449e-11,4.71137668809e-12,9.06564601166e-09,1.08510054241e-12,5.00339158993e-10,2.19686126929e-11,7.95291566977e-14,1.53519164048e-09,6.11910587305e-13,1.04298936154e-09,3.27302508013e-12,1.35784485877e-08,8.38195046526e-06,2.48873505138e-10,2.36964160649e-06,6.11449024746e-08,1.75530345814e-07,3.61339885964e-12,0.994630336761,0.00433250842616,1.92544973743e-07,4.3020958401e-05,4.47261359893e-11,1.54148590593e-12,2.10753100085e-13,3.19359583266e-13,1.82596932063e-06,2.15002603395e-12,7.58257030498e-08,1.66093059445e-11,1.36674019324e-10,6.44721040999e-08,2.98806618337e-10,1.23352690909e-11,1.25411975205e-06,2.07776210459e-07,1.30006527765e-09,1.22901784236e-11,7.37876692256e-14,4.30139562857e-10,3.96057188781e-12,4.58636208123e-07,1.61223222273e-11,6.9366634832e-12,8.37139114539e-13,0.000905535591301,2.64376556203e-08,2.20872357204e-06,7.18327104071e-14,1.06830624347e-08,9.71894158712e-15,4.10659382055e-08,5.00517962791e-05,2.77360859974e-12,7.92722831822e-11,1.06076043403e-13,1.54606752747e-12,1.66382729816e-09,7.97454777057e-06,6.97740176747e-08,2.89773657543e-13,6.43993365579e-12,3.14225871989e-07,1.5479382099e-12,2.2918693503e-06
46,2.21576907933e-08,1.86640125577e-09,8.62159126101e-14,5.72430192136e-09,2.68426214589e-09,5.84912829282e-09,3.05596971339e-11,7.6179418329e-09,1.19316245772e-09,5.22251186741e-10,1.09684724521e-05,8.46423446887e-08,7.81952076068e-06,5.3278949963e-06,1.2100413187e-06,3.9578405657e-12,5.08740001237e-08,1.16881144763e-08,8.32983573673e-07,3.43303347989e-13,1.75843752004e-07,1.15294312764e-07,4.15309585833e-07,4.54728477095e-09,4.77074046934e-10,8.4274938672e-07,5.09447595221e-09,9.90406756607e-10,1.63987363067e-06,5.15635478759e-10,3.62511062835e-11,3.06333780564e-09,5.3895590213e-09,1.52964423705e-06,9.00850574692e-14,1.58080945312e-06,3.05810238244e-12,2.62993836778e-14,1.28530580276e-11,3.84042138368e-11,8.12455961205e-15,9.01563268485e-08,9.16931244474e-13,6.28006284129e-12,3.9050869205e-09,4.87444991055e-13,0.997136354446,2.01500681375e-13,2.0839189574e-07,4.25902442203e-08,1.10392375796e-10,1.37226124934e-05,3.54180738213e-05,0.000425965030445,3.86130878383e-08,2.62979847321e-06,1.56347232405e-05,1.35549183301e-14,8.88439199969e-16,1.81120038672e-14,3.18092934322e-05,1.86196256303e-14,1.29121426653e-05,1.39862795824e-12,7.51021207179e-06,4.04230340791e-05,1.6678228576e-08,4.90566288831e-15,5.63862201375e-08,1.96220513796e-12,7.36093808129e-09,3.66722451017e-12,6.25634544171e-11,7.92724774712e-11,0.000293424207484,0.000413159636082,1.12109393017e-14,1.07348533618e-07,1.43881834447e-07,1.83753634531e-08,1.0885200652e-07,1.56742466229e-10,3.04479704236e-16,1.20380968838e-06,7.95947644816e-14,3.69866880179e-11,1.56097588189e-08,9.38660770205e-14,9.54688002821e-05,6.70401802038e-15,1.16685666392e-14,0.000306426285533,7.87815861258e-06,0.00110686465632,1.320965364e-12,3.85857144847e-11,6.29486133358e-12,1.89401489479e-05,7.41255348657e-07
47,3.15417381103e-09,2.1650372467e-12,1.4208999346e-06,1.50497453433e-06,1.74711235063e-11,2.60506505256e-09,0.000197231609491,8.42619556352e-08,3.91601417959e-07,2.99653322988e-11,1.57492543451e-08,5.51057203341e-12,5.60940698335e-08,3.930485451e-11,7.73698726614e-12,6.09713213251e-09,7.36956259906e-11,4.83332655676e-07,1.94727584751e-11,1.58497205121e-05,5.87542653419e-11,9.79880499657e-12,7.27616144419e-12,1.80965344706e-12,5.71990302345e-11,3.06260711236e-11,4.38058966878e-09,5.62473234655e-10,4.97638152908e-09,2.85740267003e-08,1.66118041989e-07,5.09531400894e-06,0.000160942596267,3.43525243807e-08,7.55312839829e-06,1.02386285214e-11,1.38403265737e-06,6.2379940573e-06,6.09616961356e-08,7.07437877168e-08,5.64416359339e-06,2.58439292189e-09,2.70312824568e-07,7.22180024115e-11,1.67703447573e-07,0.99859136343,5.13052586526e-11,4.01537469941e-08,6.61666346713e-11,3.63604979459e-10,1.32721170303e-05,2.85184889037e-08,1.29526995352e-06,4.17709511424e-09,4.56401333393e-10,2.20405453888e-07,6.36640588338e-13,5.93532661242e-07,0.000315521057928,8.58587554831e-06,1.23743530978e-08,1.16947482809e-08,3.32868452801e-08,7.17286763319e-09,1.89098159353e-08,4.29372590816e-08,3.12983083894e-09,5.03586772282e-09,7.45665101931e-06,5.29644203198e-05,1.33806117228e-11,7.84341147586e-10,8.87685133732e-11,6.40791597561e-08,1.34201189658e-12,1.56116036765e-10,1.23396418417e-07,1.18376697333e-10,5.58269597217e-10,5.1136888942e-05,2.70151745418e-09,0.000197740882868,0.000194530424778,3.8801161395e-08,0.000132744535222,7.20546893263e-07,8.37462380332e-07,1.08151169798e-07,1.28719788734e-12,5.04973023396e-08,1.33816220114e-05,1.6624553123e-10,1.62111533086e-07,1.58452440058e-09,1.21958000818e-05,7.99074362234e-10,5.79894621211e-09,1.00651713526e-12,8.39755198712e-09
51,1.25087466427e-11,3.37786059974e-13,2.80639833363e-05,2.52765830488e-09,2.14459427994e-09,7.70451613619e-09,5.52164578949e-07,4.12058716392e-06,5.13360118304e-11,7.83225394263e-12,4.82987019268e-08,1.03713171384e-08,7.80434258885e-11,3.79526604588e-10,3.47849760064e-13,2.64691397689e-08,4.66263475312e-13,7.039742286e-06,2.16283751797e-05,1.89695455788e-07,3.74720409866e-13,9.35793890294e-12,3.09907264781e-13,1.03329811816e-14,7.08792491366e-09,1.30290242028e-13,1.26105983295e-12,2.02693889451e-10,3.60584628822e-08,1.13375420163e-11,1.86858032976e-05,3.34603976471e-11,1.3283484035e-10,1.73515672316e-12,1.5675688303e-08,1.91151897866e-07,2.7539984182e-12,4.26212537485e-12,4.59923592266e-12,4.20913096044e-11,5.41164091317e-09,5.9333239175e-15,1.83410566024e-06,1.48742742567e-06,1.08102585727e-06,1.70071430716e-07,2.14558307509e-14,2.9227864573e-10,1.86751178757e-12,1.83025913429e-05,1.00101427147e-10,3.65284002048e-13,5.6373384183e-08,4.41109562072e-12,2.58444682322e-10,1.72897980655e-11,2.23084178626e-13,7.17597367839e-06,4.48774371762e-05,1.17810143863e-08,1.57519564059e-09,9.14994245704e-07,6.03763155027e-08,3.66747485714e-08,1.49456731713e-11,8.28920751483e-11,8.16008522975e-08,1.34771107696e-06,1.83560787264e-05,0.00527175702155,1.96020200072e-09,1.83329333936e-07,2.47334357856e-12,0.993689775467,4.34392715483e-15,1.61634475335e-12,1.19314590847e-05,2.32794727939e-10,2.080054404e-14,6.69434563338e-10,2.64926497406e-10,2.55669783655e-05,1.98030889464e-07,3.27012620812e-14,2.10917089349e-10,6.72736689467e-07,0.000778963207267,8.69407372761e-08,1.12928560275e-13,2.22480412049e-05,1.44209116115e-05,3.07747133332e-10,7.64814376453e-06,7.23322068907e-10,2.74925793242e-09,9.91477788759e-10,3.69540700262e-08,5.9291642234e-14,2.0462369299e-10
52,4.16496550315e-06,2.66281858785e-06,9.73284820793e-12,3.52955373262e-11,4.6039025392e-07,7.42196082371e-09,3.92587480746e-07,0.00508597679436,2.16424109567e-06,0.000193177897017,7.23698974525e-07,0.00886895973235,2.77992239717e-05,0.972358763218,4.3092022679e-05,1.05788004134e-07,3.36257414801e-07,0.00117091531865,7.54188949941e-05,2.07572429645e-06,2.24566592806e-05,5.14741443913e-11,1.27014757823e-07,9.11737458864e-08,1.22557594295e-06,2.53643261949e-09,4.12058434449e-05,1.91291878171e-11,4.17504270445e-06,1.02647081945e-08,1.97854408412e-08,4.4925820876e-12,9.92140952727e-11,1.381985021e-05,1.59247764172e-13,9.87087105386e-07,4.74048057753e-12,1.27069136463e-11,5.3793813154e-11,4.91118864326e-12,7.34275650265e-13,8.22392223654e-07,7.47177222437e-13,2.40599888457e-07,2.37468320563e-08,4.31878116602e-10,8.70909116202e-06,2.27003220061e-05,0.00701169017702,0.00138951139525,2.58812467985e-11,3.16217341201e-09,0.000263529946096,0.00013276062964,6.20195569354e-05,4.20271071278e-08,1.3315120384e-07,4.54887433277e-10,3.2086239915e-11,4.47406689474e-09,9.46017109982e-07,9.77001465841e-11,4.21430377173e-05,1.2411507555e-07,1.17098384322e-08,1.04665487015e-05,1.9561487985e-09,1.57092783226e-10,5.68226639075e-08,4.6537844689e-09,1.90029659279e-05,1.86278466572e-05,6.68041455487e-10,2.0235681859e-06,2.67602208623e-05,6.14535167642e-07,2.61589971906e-09,2.12286241918e-08,7.27128963263e-07,1.60650856174e-07,0.000805708230473,1.28874011462e-09,1.01518855822e-10,1.31952315741e-09,7.79203923607e-11,5.26434405401e-07,0.000172996500623,3.53460628821e-11,9.41915743624e-07,5.11533961856e-08,3.66687886652e-12,0.000117913077702,0.00136614497751,0.000167983031133,1.94875213189e-10,5.48389607502e-07,5.97028815275e-10,5.68957325697e-09,0.000432116328739
53,2.43913774511e-07,1.52470747139e-09,4.02676278281e-14,8.76913233867e-13,1.93629034584e-06,1.33563435867e-08,6.73225167702e-06,5.87775593885e-06,2.91629778104e-08,0.000130118816742,5.85795634223e-10,6.31836373941e-05,7.40648253839e-09,2.3370679969e-07,2.42109337023e-07,2.92693286275e-10,1.42581557672e-09,1.64663685465e-10,3.99792988901e-05,2.46711323371e-07,3.86702631658e-05,5.51547875297e-15,4.30969808451e-11,2.85535683986e-08,8.66221910201e-07,7.7293762211e-14,2.25054623826e-08,5.88658125134e-15,5.00520300761e-08,1.4342375898e-10,1.04383463678e-11,2.28340621151e-13,1.1968341086e-13,8.5490263757e-08,7.15492248782e-12,1.81281814093e-06,5.03332486801e-10,3.39699379737e-09,2.75493015067e-08,1.18937568128e-11,8.00008713789e-13,3.48562949337e-11,1.60622231661e-12,9.96279595711e-07,1.80991745029e-12,2.07874806257e-09,9.79041736571e-10,9.60885881796e-06,2.11883852899e-05,0.0002534975647,3.78290260228e-10,2.30773733456e-09,4.33929358223e-07,7.23685807316e-05,2.49357867688e-06,5.87304027633e-09,1.30551269795e-09,1.46924180179e-13,1.06822515243e-12,1.18157850011e-05,8.26407298149e-09,4.13671266131e-08,4.18057810592e-11,2.06804486425e-07,5.32663357866e-10,1.20671487025e-07,3.91546034961e-13,1.98793152079e-11,5.86369441891e-09,2.12687766066e-07,4.3989646656e-05,0.0266864411533,7.99121619571e-12,3.93771586005e-07,4.00746898777e-07,4.55109144815e-10,5.76015182219e-08,1.26909385778e-11,1.10016486587e-07,2.68223948297e-06,0.972574770451,7.33505825523e-11,4.07477784847e-08,1.3175645297e-10,2.46130582582e-09,4.07144273851e-09,2.82392846884e-07,1.70482673117e-11,1.20042691065e-11,5.16928333472e-10,2.62074117963e-09,5.60880195621e-08,2.66300758085e-05,6.17142745796e-07,1.28174055571e-12,6.17102688394e-11,1.88525994815e-09,8.88075759307e-14,3.96558758053e-11
57,1.51822863754e-17,2.3739035377e-16,2.81794676482e-08,1.06741345008e-16,6.19478079944e-12,9.46068610119e-07,2.73891608178e-12,4.90500304964e-15,6.78470826491e-18,5.18883005139e-13,1.75639006377e-12,3.33519471136e-18,3.19182673361e-18,1.2795640352e-18,5.36217309187e-18,1.71861257864e-11,2.53370229612e-19,1.13119450988e-18,2.49514363164e-12,3.3358884909e-14,4.90427570245e-14,1.18828238915e-10,6.84417190348e-14,1.8005943403e-09,3.15043095778e-11,3.40846362907e-14,6.77191914605e-15,1.11595682781e-12,5.98938783014e-08,2.09622119662e-09,3.13202103142e-10,3.99708321996e-11,8.07116784313e-16,1.41622756816e-13,1.54239515382e-07,8.99131968879e-09,1.63728943597e-11,8.6667881205e-11,7.31542826315e-09,1.97447513526e-13,2.49603723107e-13,3.3851843377e-18,7.18557942037e-08,8.89555464879e-13,9.05088720984e-13,1.06737034033e-13,1.90954955841e-12,1.65823995838e-14,1.65403162341e-15,5.02552101496e-14,7.05283956237e-11,8.85556142305e-11,6.27093854478e-15,1.20154775886e-12,1.35477239382e-06,4.91489571264e-10,7.65870561414e-11,7.63446094893e-16,4.33228426345e-15,2.15843874685e-06,3.78267841236e-16,0.999557554722,3.30000478712e-15,1.35514620359e-11,1.72278671329e-08,1.18136182785e-15,9.0700389907e-12,3.07018299672e-10,9.66148400039e-06,1.41080354297e-05,5.63995286029e-07,4.93964247283e-09,1.86623938525e-09,3.23840787519e-10,1.00922189442e-12,1.26695409806e-12,3.19357383205e-07,3.39129016312e-15,7.17378020594e-14,6.04909785457e-12,2.59930380171e-12,1.07961604934e-10,9.4113090654e-09,7.66102079778e-13,2.90570831285e-11,5.2483271025e-15,9.25852710471e-13,8.96135704705e-13,4.38891596677e-11,7.25064226256e-16,0.000413003435824,3.18371891604e-16,2.17969996978e-13,2.41343956152e-17,2.39744445273e-18,1.66801322073e-18,1.83710007207e-08,2.55164903417e-17,1.99872233746e-16
59,3.13310906108e-08,6.22801614968e-13,2.02045998776e-06,5.71743115074e-08,2.15921489022e-10,1.72887082428e-09,1.94289895283e-09,1.02756949616e-07,1.30246004953e-11,8.16742923293e-11,8.90389674169e-06,8.42993869155e-11,9.33200405839e-10,7.78231992737e-11,1.09986801296e-13,1.84997937108e-11,1.7743989058e-13,4.4366075258e-08,2.26857153507e-07,2.29172347765e-09,5.01093344596e-09,4.59674112108e-08,3.25217457131e-12,1.08292228518e-08,1.75564203175e-08,7.20648318797e-10,2.48574950771e-13,3.42917638729e-11,2.99624964839e-08,7.80969102721e-08,4.55985173176e-06,2.75876163869e-06,2.76148970357e-09,1.0322595001e-09,6.01757177421e-09,8.80629524858e-09,9.34216246029e-12,2.78308175117e-11,7.95724389158e-11,1.94287652633e-09,1.09288888703e-11,1.71444351771e-11,7.86145315512e-10,2.14481676863e-09,9.25990306655e-08,1.91387989901e-08,1.67799626638e-07,2.46845963808e-11,1.11996434349e-09,1.57545102297e-07,6.07595538327e-08,1.0013210261e-09,1.48039598571e-05,1.57021617042e-07,0.0030309332069,9.42004844546e-05,1.52060697367e-09,3.59414338569e-11,1.41929523689e-10,3.03734903895e-09,2.86223880153e-08,2.49352815445e-05,5.9230718108e-08,2.04979891567e-12,3.31438513967e-07,5.04824902237e-06,3.6786060309e-10,6.55065455005e-12,0.994775295258,0.00146603537723,4.12879774814e-09,5.11351627708e-10,6.62622151701e-14,3.19189848597e-06,3.87917725719e-10,2.27681518084e-08,3.98849215344e-06,6.06125176092e-13,2.8904580552e-13,2.18827904064e-06,2.51461917955e-09,3.3289034036e-05,3.11962955468e-10,2.49013309972e-10,6.428163557e-10,4.0941714019e-07,0.000498644076288,1.14894352712e-11,2.83510038362e-11,5.73810339521e-11,1.68348633451e-05,4.1322483213e-09,5.15244300914e-06,4.74175010368e-09,5.03733825485e-11,4.16349984003e-12,1.03851682809e-07,1.23026883819e-11,4.83667281514e-06
62,4.52914886585e-14,1.38341326242e-11,8.22128892741e-11,1.10212472829e-11,1.89481538099e-11,1.90880131978e-16,2.62507821036e-10,1.21520848939e-10,2.30938349227e-14,7.24831110931e-13,8.48321777367e-18,1.14205628461e-12,1.01236131023e-13,1.48730225184e-12,2.10382668542e-16,1.17089648199e-07,2.48442115676e-14,1.5171085721e-08,2.08617896043e-14,1.53549291337e-11,6.65277199768e-16,2.76815906758e-14,1.69685554458e-16,4.6102092201e-16,3.4023651189e-16,5.93172039265e-12,1.87709587457e-11,1.7662962648e-08,4.22889050167e-11,1.55277957918e-13,1.33008569436e-11,1.66171940032e-13,6.65029253888e-10,2.59719698683e-15,2.80970646055e-12,8.33194083257e-17,1.70918867948e-09,2.7742923514e-09,3.5088223882e-08,2.59040490391e-07,1.77254406708e-07,8.1049709587e-14,1.76741488198e-12,9.3991793515e-12,2.93533020113e-07,8.41369196536e-09,7.43923746526e-19,1.07219632478e-11,8.71164577108e-15,1.77335034678e-13,1.02376006977e-12,5.95256487887e-19,1.21160601083e-12,5.14837213253e-19,1.72172403487e-16,3.28534103215e-17,5.10660435836e-22,0.999953508377,6.58793896946e-06,3.10428562738e-14,9.15484665853e-09,4.60741623483e-15,3.28256101056e-05,9.8040370581e-15,3.80008725553e-17,3.52738725815e-13,4.6403263454e-09,4.46827130851e-10,1.06638263215e-13,3.94366969636e-11,2.41358756067e-15,2.33173855522e-15,7.55697977475e-15,9.67234115024e-09,2.06108560918e-20,4.03301354715e-14,2.30128236467e-08,1.50076534533e-10,2.96447960607e-19,2.63470647209e-12,3.81008654565e-18,1.46141043711e-10,1.17657917914e-13,1.4738537064e-17,6.05648750552e-14,4.74465332445e-06,6.93572640726e-13,1.19857952541e-06,1.22148266572e-14,1.12731662227e-07,1.61304232266e-15,5.45409698579e-14,1.90799151923e-14,1.72359041903e-16,1.9358835715e-11,5.54746248937e-10,7.47992885408e-08,8.84562330169e-16,4.10605854873e-11
